,a_user_id,b_user_id
177785,3058,3102
177788,3058,3147
177792,3058,3212
177793,3058,3212
177796,3058,3102
177798,3058,3102
177801,3058,3147
177806,3058,3147
177807,3058,3147
177810,3058,3102
177812,3058,3102
177815,3058,3147
177820,3058,3147
177821,3058,3147
177824,3058,3102
177826,3058,3102
177829,3058,3147
177833,3058,3102
177835,3058,3102
177838,3058,3147
177844,3058,3102
177846,3058,3102
177849,3058,3147
177853,3058,3102
177855,3058,3102
177858,3058,3147
177862,3058,3102
177864,3058,3102
177867,3058,3147
177871,3058,3102
177873,3058,3102
177876,3058,3147
177880,3058,3102
177883,3058,3102
177887,3058,3147
177891,3005,3058
177896,3058,3102
177898,3058,3102
177901,3058,3147
177905,3058,3102
177908,3058,3102
177912,3058,3161
177916,3058,3163
177921,3058,3102
177923,3058,3102
177926,3058,3147
177930,3058,3102
177932,3058,3102
177935,3058,3147
177939,3058,3102
177941,3058,3102
177944,3058,3147
177948,3058,3102
177949,3058,3102
177952,3058,3102
177953,3058,3102
177956,3058,3102
177958,3058,3102
177961,3058,3147
177965,3058,3102
177967,3058,3102
177970,3058,3147
177974,3058,3212
177975,3058,3212
177978,3058,3102
177980,3058,3102
177983,3058,3147
177987,3058,3102
177989,3058,3102
177992,3058,3147
177996,3058,3102
177998,3058,3102
178001,3058,3147
178005,3058,3102
178007,3058,3102
178010,3058,3147
178015,3058,3102
178018,3058,3102
178022,3058,3161
178026,3058,3163
178031,3058,3102
178034,3058,3102
178038,3058,3161
178042,3058,3163
178047,3058,3212
178048,3058,3212
178051,3030,3052
178052,3030,3052
178055,3030,3032
178056,3030,3032
178060,3030,3157
178061,3030,3157
178064,3030,3032
178067,3030,3032
178071,3030,3157
178080,3030,3032
178082,3030,3032
178085,3030,3157
178089,3030,3043
178090,3030,3043
178093,3030,3053
178094,3030,3053
178097,3030,3032
178099,3030,3032
178102,3030,3157
178106,3030,3036
178107,3030,3036
178110,3030,3053
178111,3030,3053
178116,3030,3088
178118,3030,3088
178121,3030,3032
178127,3030,3036
178128,3030,3036
178135,3030,3032
178136,3030,3032
178140,3030,3053
178141,3030,3053
178145,3030,3043
178146,3030,3043
178149,3030,3198
178151,3030,3198
178154,3030,3053
178161,3030,3088
178163,3030,3088
178166,3030,3032
178171,3030,3032
178172,3030,3032
178175,3030,3032
178177,3030,3032
178180,3030,3157
178184,3030,3053
178185,3030,3053
178188,3030,3198
178190,3030,3198
178193,3030,3053
178197,3030,3032
178198,3030,3032
178202,3030,3032
178203,3030,3032
178206,3030,3032
178207,3030,3032
178210,3030,3198
178212,3030,3198
178215,3030,3053
178219,3030,3053
178220,3030,3053
178223,3030,3043
178224,3030,3043
178227,3030,3043
178228,3030,3043
178231,3030,3053
178232,3030,3053
178235,3030,3053
178236,3030,3053
178239,3030,3032
178241,3030,3032
178244,3030,3157
178248,3030,3032
178249,3030,3032
178252,3030,3043
178253,3030,3043
178256,3030,3032
178258,3030,3032
178261,3030,3157
178265,3030,3032
178266,3030,3032
178269,3030,3032
178271,3030,3032
178278,3030,3053
178279,3030,3053
178284,3030,3053
178285,3030,3053
178288,3030,3043
178289,3030,3043
178292,3030,3043
178293,3030,3043
178296,3030,3032
178298,3030,3032
178301,3030,3157
178305,3030,3043
178306,3030,3043
178309,3030,3043
178310,3030,3043
178313,3030,3043
178314,3030,3043
178317,3030,3043
178318,3030,3043
178321,3030,3043
178322,3030,3043
178326,3030,3043
178332,3030,3043
178341,3030,3043
178342,3030,3043
178345,3030,3043
178346,3030,3043
178349,3030,3043
178350,3030,3043
178353,3030,3088
178355,3030,3088
178358,3030,3032
178362,3030,3043
178363,3030,3043
178366,3030,3043
178367,3030,3043
178370,3030,3043
178371,3030,3043
178374,3030,3043
178375,3030,3043
178378,3030,3043
178379,3030,3043
178382,3030,3043
178383,3030,3043
178386,3030,3043
178387,3030,3043
178390,3030,3043
178391,3030,3043
178395,3030,3036
178396,3030,3036
178399,3030,3043
178400,3030,3043
178403,3030,3032
178404,3030,3032
178407,3030,3043
178408,3030,3043
178411,3030,3032
178412,3030,3032
178415,3030,3032
178416,3030,3032
178419,3030,3032
178420,3030,3032
178423,3030,3032
178424,3030,3032
178427,3030,3032
178428,3030,3032
178431,3030,3036
178432,3030,3036
178435,3030,3032
178437,3030,3032
178440,3030,3157
178444,3030,3036
178445,3030,3036
178448,3030,3036
178449,3030,3036
178452,3030,3036
178453,3030,3036
178456,3030,3036
178457,3030,3036
178460,3030,3032
178461,3030,3032
178464,3030,3036
178465,3030,3036
178468,3030,3036
178469,3030,3036
178472,3030,3036
178473,3030,3036
178476,3030,3036
178477,3030,3036
178480,3030,3036
178481,3030,3036
178484,3030,3036
178485,3030,3036
178488,3030,3037
178489,3030,3037
178493,3030,3037
178495,3030,3037
178498,3030,3198
178502,3030,3032
178503,3030,3032
178506,3030,3032
178507,3030,3032
178510,3030,3032
178512,3030,3032
178515,3030,3157
178519,3030,3032
178521,3030,3032
178524,3030,3157
178529,3030,3032
178531,3030,3032
178534,3030,3157
178539,3030,3037
178541,3030,3037
178544,3030,3198
178550,3030,3198
178552,3030,3198
178555,3030,3053
178559,3030,3043
178560,3030,3043
178563,3030,3198
178565,3030,3198
178568,3030,3053
178572,3030,3088
178574,3030,3088
178577,3030,3032
178584,3030,3043
178585,3030,3043
178588,3030,3032
178589,3030,3032
178592,3030,3043
178593,3030,3043
178596,3030,3043
178597,3030,3043
178600,3030,3043
178601,3030,3043
178604,3030,3043
178605,3030,3043
178608,3030,3043
178609,3030,3043
178612,3030,3043
178613,3030,3043
178616,3030,3043
178617,3030,3043
178620,3030,3043
178621,3030,3043
178624,3030,3043
178625,3030,3043
178628,3030,3043
178629,3030,3043
178632,3030,3043
178633,3030,3043
178636,3030,3043
178637,3030,3043
178640,3030,3043
178641,3030,3043
178644,3030,3043
178645,3030,3043
178648,3030,3043
178650,3030,3043
178657,3030,3043
178658,3030,3043
178661,3030,3043
178662,3030,3043
178665,3030,3043
178666,3030,3043
178669,3030,3043
178670,3030,3043
178674,3030,3043
178680,3030,3043
178689,3030,3043
178691,3030,3043
178698,3030,3043
178699,3030,3043
178702,3030,3043
178703,3030,3043
178706,3030,3043
178707,3030,3043
178710,3030,3043
178711,3030,3043
178714,3030,3043
178715,3030,3043
178718,3030,3043
178719,3030,3043
178722,3030,3043
178723,3030,3043
178726,3030,3043
178727,3030,3043
178730,3030,3043
178731,3030,3043
178734,3030,3052
178735,3030,3052
178738,3030,3053
178739,3030,3053
178742,3030,3053
178743,3030,3053
178746,3030,3053
178747,3030,3053
178750,3030,3198
178752,3030,3198
178755,3030,3053
178759,3030,3053
178760,3030,3053
178763,3030,3053
178764,3030,3053
178767,3030,3053
178768,3030,3053
178771,3030,3053
178772,3030,3053
178775,3030,3198
178777,3030,3198
178780,3030,3053
178784,3030,3198
178786,3030,3198
178789,3030,3053
178793,3030,3053
178794,3030,3053
178797,3030,3053
178798,3030,3053
178801,3030,3053
178802,3030,3053
178805,3030,3053
178806,3030,3053
178809,3030,3053
178810,3030,3053
178813,3030,3053
178814,3030,3053
178817,3030,3053
178818,3030,3053
178821,3030,3088
178823,3030,3088
178826,3030,3032
178830,3030,3032
178831,3030,3032
178834,3030,3032
178835,3030,3032
178838,3030,3088
178840,3030,3088
178843,3030,3032
178847,3030,3052
178848,3030,3052
178851,3030,3052
178852,3030,3052
178855,3030,3052
178856,3030,3052
178859,3030,3052
178860,3030,3052
178863,3030,3052
178864,3030,3052
178870,3102,3147
178871,3102,3147
178874,3102,3147
178875,3102,3147
178878,3102,3147
178879,3102,3147
178882,3102,3147
178883,3102,3147
178886,3102,3147
178887,3102,3147
178892,3102,3147
178893,3102,3147
178896,3102,3147
178897,3102,3147
178901,3102,3147
178902,3102,3147
178905,3102,3147
178906,3102,3147
178909,3102,3147
178910,3102,3147
178914,3102,3147
178915,3102,3147
178920,3102,3147
178924,3102,3147
178928,3102,3147
178929,3102,3147
178932,3102,3147
178933,3102,3147
178937,3102,3147
178938,3102,3147
178942,3102,3147
178943,3102,3147
178947,3102,3147
178953,3102,3147
178962,3102,3147
178963,3102,3147
178966,3102,3147
178967,3102,3147
178970,3102,3147
178971,3102,3147
178974,3102,3147
178975,3102,3147
178979,3102,3147
178983,3102,3147
178987,3012,3178
178988,3012,3178
178991,3012,3178
178992,3012,3178
178995,3084,3178
178997,3084,3178
179000,3012,3178
179004,3084,3178
179006,3084,3178
179009,3012,3178
179013,3084,3178
179015,3084,3178
179018,3012,3178
179022,3084,3178
179024,3084,3178
179027,3178,3221
179031,3084,3178
179032,3084,3178
179035,3161,3178
179037,3161,3178
179040,3084,3178
179044,3012,3178
179045,3012,3178
179048,3084,3178
179051,3084,3178
179055,3145,3178
179059,3130,3178
179064,3084,3178
179067,3084,3178
179071,3145,3178
179075,3130,3178
179080,3084,3178
179083,3084,3178
179087,3145,3178
179091,3130,3178
179096,3084,3178
179098,3084,3178
179101,3178,3221
179105,3084,3178
179107,3084,3178
179110,3012,3178
179114,3084,3178
179116,3084,3178
179119,3012,3178
179123,3084,3178
179124,3084,3178
179127,3084,3178
179128,3084,3178
179131,3084,3178
179133,3084,3178
179136,3012,3178
179140,3084,3178
179141,3084,3178
179144,3084,3178
179145,3084,3178
179148,3084,3178
179149,3084,3178
179152,3084,3178
179154,3084,3178
179157,3130,3178
179161,3084,3178
179162,3084,3178
179165,3084,3178
179166,3084,3178
179169,3084,3178
179170,3084,3178
179173,3084,3178
179174,3084,3178
179177,3084,3178
179178,3084,3178
179181,3084,3178
179184,3084,3178
179188,3145,3178
179192,3130,3178
179197,3084,3178
179200,3084,3178
179204,3145,3178
179208,3130,3178
179213,3084,3178
179216,3084,3178
179220,3145,3178
179224,3130,3178
179229,3084,3178
179232,3084,3178
179236,3145,3178
179240,3130,3178
179245,3084,3178
179248,3084,3178
179252,3145,3178
179256,3130,3178
179261,3084,3178
179264,3084,3178
179268,3145,3178
179272,3130,3178
179277,3161,3178
179279,3161,3178
179282,3084,3178
179286,3084,3178
179289,3084,3178
179293,3145,3178
179297,3130,3178
179302,3084,3178
179305,3084,3178
179309,3145,3178
179313,3130,3178
179318,3084,3178
179321,3084,3178
179325,3145,3178
179329,3130,3178
179334,3084,3178
179335,3084,3178
179338,3084,3178
179339,3084,3178
179352,3161,3178
179354,3161,3178
179357,3084,3178
179361,3161,3178
179363,3161,3178
179366,3084,3178
179372,3012,3178
179373,3012,3178
179376,3012,3178
179377,3012,3178
179380,3084,3178
179383,3084,3178
179387,3145,3178
179391,3130,3178
179396,3084,3178
179399,3084,3178
179403,3145,3178
179407,3130,3178
179412,3084,3178
179415,3084,3178
179419,3145,3178
179423,3130,3178
179428,3084,3178
179431,3084,3178
179435,3145,3178
179439,3130,3178
179444,3084,3178
179447,3084,3178
179451,3145,3178
179455,3130,3178
179460,3084,3178
179463,3084,3178
179467,3145,3178
179471,3130,3178
179482,3084,3178
179484,3084,3178
179487,3178,3221
179491,3084,3178
179493,3084,3178
179496,3178,3221
179502,3084,3178
179504,3084,3178
179507,3012,3178
179511,3084,3178
179513,3084,3178
179516,3012,3178
179523,3084,3178
179525,3084,3178
179528,3012,3178
179534,3084,3178
179536,3084,3178
179539,3012,3178
179545,3084,3178
179546,3084,3178
179551,3084,3178
179552,3084,3178
179559,3084,3178
179560,3084,3178
179564,3084,3178
179565,3084,3178
179576,3084,3178
179578,3084,3178
179581,3012,3178
179585,3084,3178
179587,3084,3178
179590,3012,3178
179594,3084,3178
179595,3084,3178
179598,3084,3178
179599,3084,3178
179602,3084,3178
179603,3084,3178
179606,3084,3178
179607,3084,3178
179610,3084,3178
179611,3084,3178
179614,3084,3178
179615,3084,3178
179620,3084,3178
179622,3084,3178
179625,3130,3178
179629,3084,3178
179631,3084,3178
179634,3130,3178
179638,3084,3178
179639,3084,3178
179642,3084,3178
179643,3084,3178
179648,3084,3178
179649,3084,3178
179652,3084,3178
179653,3084,3178
179659,3084,3178
179660,3084,3178
179664,3084,3178
179665,3084,3178
179674,3084,3178
179675,3084,3178
179678,3084,3178
179679,3084,3178
179684,3084,3178
179685,3084,3178
179688,3084,3178
179689,3084,3178
179746,3110,3175
179748,3110,3175
179751,3024,3110
179763,3022,3037
179764,3022,3037
179767,3022,3037
179768,3022,3037
179771,3022,3037
179772,3022,3037
179775,3037,3088
179776,3037,3088
179779,3037,3198
179781,3037,3198
179784,3032,3037
179805,3037,3144
179806,3037,3144
179810,3037,3198
179811,3037,3198
179814,3037,3198
179815,3037,3198
179820,3037,3060
179822,3037,3060
179825,3037,3088
179830,3037,3198
179832,3037,3198
179835,3037,3060
179844,3037,3198
179845,3037,3198
179849,3037,3144
179851,3037,3144
179854,3037,3133
179859,3037,3198
179860,3037,3198
179866,3037,3198
179868,3037,3198
179871,3037,3060
179875,3037,3088
179877,3037,3088
179880,3032,3037
179884,3037,3198
179885,3037,3198
179888,3037,3198
179889,3037,3198
179893,3037,3144
179894,3037,3144
179902,3037,3198
179904,3037,3198
179907,3037,3060
179911,3037,3088
179912,3037,3088
179915,3037,3198
179916,3037,3198
179923,3037,3198
179924,3037,3198
179927,3037,3198
179928,3037,3198
179932,3037,3111
179933,3037,3111
179936,3037,3198
179937,3037,3198
179941,3037,3198
179942,3037,3198
179946,3037,3198
179948,3037,3198
179951,3037,3051
179955,3037,3198
179956,3037,3198
179960,3037,3198
179961,3037,3198
179964,3037,3198
179966,3037,3198
179969,3037,3060
179975,3037,3198
179976,3037,3198
179979,3037,3198
179981,3037,3198
179984,3037,3111
179988,3037,3198
179990,3037,3198
179993,3037,3051
180005,3037,3198
180006,3037,3198
180010,3037,3198
180011,3037,3198
180015,3037,3198
180017,3037,3198
180020,3037,3051
180024,3037,3088
180025,3037,3088
180028,3037,3198
180029,3037,3198
180034,3037,3198
180035,3037,3198
180038,3037,3198
180039,3037,3198
180042,3037,3198
180043,3037,3198
180049,3037,3061
180050,3037,3061
180056,3037,3051
180057,3037,3051
180070,3037,3198
180071,3037,3198
180074,3037,3198
180075,3037,3198
180082,3037,3088
180083,3037,3088
180087,3037,3198
180088,3037,3198
180091,3037,3198
180092,3037,3198
180099,3037,3198
180100,3037,3198
180103,3037,3060
180105,3037,3060
180108,3037,3051
180112,3037,3198
180113,3037,3198
180116,3037,3198
180117,3037,3198
180120,3037,3198
180122,3037,3198
180129,3037,3198
180130,3037,3198
180134,3037,3198
180135,3037,3198
180138,3037,3198
180139,3037,3198
180145,3037,3198
180146,3037,3198
180149,3037,3198
180150,3037,3198
180154,3037,3198
180155,3037,3198
180158,3037,3198
180160,3037,3198
180163,3037,3111
180169,3037,3198
180170,3037,3198
180174,3037,3198
180175,3037,3198
180179,3037,3198
180180,3037,3198
180184,3037,3198
180185,3037,3198
180188,3037,3198
180190,3037,3198
180193,3032,3037
180201,3037,3198
180202,3037,3198
180205,3037,3198
180206,3037,3198
180209,3037,3198
180210,3037,3198
180214,3037,3198
180215,3037,3198
180218,3037,3198
180219,3037,3198
180222,3037,3198
180223,3037,3198
180228,3037,3198
180229,3037,3198
180232,3037,3198
180233,3037,3198
180236,3037,3198
180237,3037,3198
180240,3037,3198
180241,3037,3198
180244,3037,3198
180245,3037,3198
180248,3037,3088
180249,3037,3088
180253,3037,3198
180254,3037,3198
180257,3037,3198
180258,3037,3198
180261,3037,3198
180262,3037,3198
180265,3037,3198
180266,3037,3198
180269,3037,3198
180270,3037,3198
180273,3037,3198
180274,3037,3198
180277,3037,3198
180278,3037,3198
180282,3037,3198
180283,3037,3198
180286,3037,3198
180287,3037,3198
180291,3037,3198
180292,3037,3198
180295,3037,3198
180296,3037,3198
180299,3037,3198
180300,3037,3198
180303,3037,3198
180304,3037,3198
180307,3037,3198
180308,3037,3198
180311,3037,3198
180312,3037,3198
180315,3037,3198
180316,3037,3198
180319,3037,3198
180320,3037,3198
180323,3037,3198
180324,3037,3198
180327,3037,3198
180328,3037,3198
180331,3037,3198
180332,3037,3198
180335,3037,3198
180336,3037,3198
180339,3037,3198
180340,3037,3198
180343,3037,3198
180344,3037,3198
180347,3037,3198
180348,3037,3198
180351,3037,3198
180352,3037,3198
180355,3037,3198
180356,3037,3198
180359,3037,3198
180360,3037,3198
180363,3037,3198
180364,3037,3198
180367,3037,3198
180368,3037,3198
180371,3037,3198
180372,3037,3198
180375,3037,3198
180376,3037,3198
180379,3037,3198
180380,3037,3198
180385,3037,3198
180386,3037,3198
180392,3037,3198
180393,3037,3198
180398,3037,3088
180400,3037,3088
180403,3032,3037
180407,3037,3198
180408,3037,3198
180411,3037,3198
180412,3037,3198
180415,3037,3198
180416,3037,3198
180419,3037,3198
180420,3037,3198
180423,3037,3198
180425,3037,3198
180428,3037,3051
180434,3037,3198
180436,3037,3198
180439,3037,3051
180443,3037,3198
180444,3037,3198
180447,3037,3198
180448,3037,3198
180451,3037,3198
180452,3037,3198
180455,3037,3198
180456,3037,3198
180460,3037,3198
180462,3037,3198
180465,3037,3051
180470,3037,3198
180471,3037,3198
180474,3037,3198
180475,3037,3198
180479,3037,3198
180480,3037,3198
180483,3037,3051
180484,3037,3051
180489,3037,3198
180490,3037,3198
180493,3037,3198
180494,3037,3198
180497,3037,3051
180498,3037,3051
180501,3037,3060
180503,3037,3060
180506,3037,3051
180510,3037,3051
180511,3037,3051
180514,3037,3198
180518,3037,3198
180523,3037,3060
180533,3037,3088
180539,3037,3198
180541,3037,3198
180544,3037,3060
180548,3037,3198
180550,3037,3198
180553,3037,3060
180557,3037,3198
180559,3037,3198
180562,3037,3060
180566,3037,3198
180568,3037,3198
180571,3037,3060
180575,3037,3060
180577,3037,3060
180580,3037,3051
180584,3037,3061
180585,3037,3061
180588,3037,3060
180590,3037,3060
180593,3037,3088
180597,3037,3088
180598,3037,3088
180601,3037,3088
180602,3037,3088
180605,3037,3088
180606,3037,3088
180609,3037,3088
180610,3037,3088
180613,3037,3088
180615,3037,3088
180618,3032,3037
180622,3037,3111
180623,3037,3111
180626,3037,3198
180628,3037,3198
180631,3037,3111
180636,3039,3082
180637,3039,3082
180641,3039,3252
180642,3039,3252
180645,3039,3252
180646,3039,3252
180695,3039,3082
180696,3039,3082
180710,3039,3082
180714,3039,3082
180720,3039,3082
180721,3039,3082
180748,3039,3082
180749,3039,3082
180752,3039,3082
180753,3039,3082
180756,3039,3082
180757,3039,3082
180760,3039,3252
180761,3039,3252
180764,3039,3252
180765,3039,3252
180769,3069,3109
180770,3069,3109
180773,3069,3109
180774,3069,3109
180777,3016,3120
180778,3016,3120
180781,3016,3120
180782,3016,3120
180785,3016,3120
180787,3016,3120
180794,3120,3258
180796,3120,3258
180799,3120,3121
180803,3120,3258
180805,3120,3258
180808,3120,3121
180812,3120,3258
180814,3120,3258
180817,3120,3121
180821,3120,3258
180823,3120,3258
180826,3120,3121
180830,3120,3258
180832,3120,3258
180835,3120,3121
180839,3120,3258
180841,3120,3258
180844,3120,3121
180848,3120,3258
180850,3120,3258
180853,3120,3121
180857,3120,3258
180859,3120,3258
180862,3120,3121
180866,3120,3121
180869,3120,3121
180873,3120,3294
180877,3120,3235
180882,3120,3258
180884,3120,3258
180887,3120,3121
180891,3120,3258
180893,3120,3258
180896,3120,3121
180900,3120,3258
180902,3120,3258
180905,3120,3121
180909,3120,3258
180911,3120,3258
180914,3120,3121
180918,3120,3258
180920,3120,3258
180923,3120,3121
180927,3120,3170
180928,3120,3170
180931,3120,3170
180932,3120,3170
180935,3120,3170
180936,3120,3170
180939,3120,3170
180940,3120,3170
180943,3120,3170
180944,3120,3170
180947,3120,3170
180948,3120,3170
180951,3120,3170
180952,3120,3170
180955,3120,3170
180956,3120,3170
180960,3120,3170
180966,3120,3170
180975,3120,3170
180977,3120,3170
180984,3120,3170
180985,3120,3170
180988,3120,3170
180989,3120,3170
180992,3120,3121
180995,3120,3121
180999,3120,3294
181003,3120,3235
181008,3120,3121
181010,3120,3121
181013,3120,3235
181017,3120,3235
181018,3120,3235
181021,3120,3235
181022,3120,3235
181025,3120,3121
181028,3120,3121
181032,3120,3294
181036,3120,3235
181041,3120,3121
181043,3120,3121
181046,3120,3235
181050,3120,3121
181052,3120,3121
181055,3120,3235
181059,3120,3121
181061,3120,3121
181064,3120,3235
181068,3120,3121
181070,3120,3121
181073,3120,3235
181077,3120,3121
181079,3120,3121
181082,3120,3235
181086,3120,3235
181087,3120,3235
181090,3120,3121
181092,3120,3121
181095,3120,3235
181099,3120,3121
181101,3120,3121
181104,3120,3235
181108,3120,3235
181109,3120,3235
181112,3120,3266
181113,3120,3266
181116,3120,3266
181117,3120,3266
181120,3120,3266
181121,3120,3266
181124,3120,3266
181125,3120,3266
181128,3150,3161
181129,3150,3161
181132,3084,3161
181133,3084,3161
181136,3084,3161
181140,3084,3161
181150,3012,3161
181155,3130,3161
181161,3084,3161
181163,3084,3161
181166,3130,3161
181170,3084,3161
181173,3084,3161
181177,3145,3161
181181,3130,3161
181186,3084,3161
181188,3084,3161
181191,3130,3161
181195,3084,3161
181196,3084,3161
181199,3084,3161
181202,3084,3161
181206,3145,3161
181210,3130,3161
181215,3084,3161
181218,3084,3161
181222,3145,3161
181226,3130,3161
181231,3084,3161
181234,3084,3161
181238,3145,3161
181242,3130,3161
181247,3084,3161
181250,3084,3161
181254,3145,3161
181258,3130,3161
181263,3084,3161
181266,3084,3161
181270,3145,3161
181274,3130,3161
181279,3084,3161
181282,3084,3161
181286,3145,3161
181290,3130,3161
181295,3084,3161
181298,3084,3161
181302,3145,3161
181306,3130,3161
181311,3084,3161
181314,3084,3161
181318,3145,3161
181322,3130,3161
181327,3084,3161
181330,3084,3161
181334,3145,3161
181338,3130,3161
181343,3084,3161
181346,3084,3161
181350,3145,3161
181354,3130,3161
181359,3084,3161
181362,3084,3161
181366,3145,3161
181370,3130,3161
181375,3150,3161
181376,3150,3161
181379,3084,3161
181380,3084,3161
181383,3084,3161
181385,3084,3161
181388,3130,3161
181392,3084,3161
181395,3084,3161
181399,3145,3161
181403,3130,3161
181408,3084,3161
181410,3084,3161
181413,3130,3161
181417,3084,3161
181418,3084,3161
181421,3084,3161
181424,3084,3161
181428,3145,3161
181432,3130,3161
181437,3130,3161
181438,3130,3161
181441,3084,3161
181444,3084,3161
181448,3145,3161
181452,3130,3161
181457,3084,3161
181460,3084,3161
181464,3145,3161
181468,3130,3161
181473,3084,3161
181476,3084,3161
181480,3145,3161
181484,3130,3161
181489,3084,3161
181492,3084,3161
181496,3145,3161
181500,3130,3161
181505,3161,3163
181509,3161,3163
181519,3130,3161
181532,3150,3161
181533,3150,3161
181536,3150,3161
181537,3150,3161
181540,3084,3161
181541,3084,3161
181544,3084,3161
181545,3084,3161
181548,3084,3161
181549,3084,3161
181901,3056,3084
181903,3056,3084
181906,3056,3145
181910,3052,3056
181911,3052,3056
181919,3052,3056
181920,3052,3056
181924,3056,3084
181927,3056,3084
181931,3056,3145
181935,3056,3130
181940,3056,3084
181942,3056,3084
181945,3056,3145
181951,3052,3056
181952,3052,3056
181955,3056,3084
181958,3056,3084
181962,3056,3145
181966,3056,3130
181971,3056,3084
181973,3056,3084
181976,3056,3145
181980,3056,3084
181983,3056,3084
181987,3056,3145
181991,3056,3130
181996,3056,3084
181998,3056,3084
182001,3056,3145
182005,3012,3084
182006,3012,3084
182010,3012,3084
182018,3012,3084
182028,3084,3130
182034,3012,3084
182035,3012,3084
182038,3012,3084
182040,3012,3084
182043,3084,3130
182047,3012,3084
182049,3012,3084
182052,3084,3130
182056,3012,3084
182058,3012,3084
182061,3084,3130
182065,3012,3084
182067,3012,3084
182070,3084,3130
182074,3012,3084
182076,3012,3084
182079,3084,3130
182083,3012,3084
182086,3012,3084
182094,3084,3130
182099,3052,3084
182100,3052,3084
182103,3052,3084
182104,3052,3084
182107,3052,3084
182108,3052,3084
182113,3084,3241
182114,3084,3241
182119,3084,3130
182120,3084,3130
182123,3012,3084
182124,3012,3084
182127,3012,3084
182128,3012,3084
182134,3084,3130
182135,3084,3130
182138,3012,3084
182139,3012,3084
182142,3084,3130
182143,3084,3130
182147,3084,3163
182149,3084,3163
182152,3084,3130
182160,3012,3084
182162,3012,3084
182165,3084,3130
182169,3012,3084
182171,3012,3084
182174,3084,3130
182178,3084,3130
182179,3084,3130
182182,3012,3084
182184,3012,3084
182187,3084,3130
182191,3012,3084
182193,3012,3084
182196,3084,3130
182200,3084,3145
182202,3084,3145
182205,3084,3130
182209,3084,3130
182210,3084,3130
182213,3084,3130
182214,3084,3130
182218,3084,3130
182219,3084,3130
182222,3084,3130
182223,3084,3130
182227,3084,3130
182228,3084,3130
182231,3012,3084
182233,3012,3084
182236,3084,3130
182250,3084,3130
182251,3084,3130
182255,3012,3084
182257,3012,3084
182260,3084,3130
182269,3084,3130
182270,3084,3130
182273,3084,3145
182275,3084,3145
182278,3084,3130
182283,3084,3145
182284,3084,3145
182287,3084,3145
182289,3084,3145
182292,3084,3130
182315,3084,3130
182316,3084,3130
182320,3084,3145
182322,3084,3145
182325,3084,3130
182333,3084,3145
182334,3084,3145
182340,3084,3145
182341,3084,3145
182346,3084,3145
182348,3084,3145
182351,3084,3130
182361,3084,3163
182363,3084,3163
182366,3084,3130
182379,3084,3130
182380,3084,3130
182383,3084,3145
182385,3084,3145
182388,3084,3130
182394,3084,3145
182395,3084,3145
182402,3084,3130
182403,3084,3130
182406,3084,3145
182408,3084,3145
182411,3084,3130
182419,3084,3130
182420,3084,3130
182423,3084,3145
182425,3084,3145
182428,3084,3130
182432,3084,3145
182434,3084,3145
182437,3084,3130
182441,3084,3145
182442,3084,3145
182449,3084,3145
182450,3084,3145
182454,3084,3145
182456,3084,3145
182459,3084,3130
182464,3052,3084
182465,3052,3084
182473,3084,3145
182474,3084,3145
182477,3084,3145
182478,3084,3145
182481,3084,3145
182482,3084,3145
182485,3084,3130
182486,3084,3130
182489,3084,3130
182490,3084,3130
182493,3084,3145
182495,3084,3145
182498,3084,3130
182505,3084,3107
182506,3084,3107
182511,3084,3145
182512,3084,3145
182516,3084,3130
182517,3084,3130
182520,3084,3130
182521,3084,3130
182529,3084,3145
182531,3084,3145
182534,3084,3130
182538,3084,3130
182539,3084,3130
182542,3084,3130
182543,3084,3130
182546,3084,3130
182547,3084,3130
182550,3084,3130
182551,3084,3130
182554,3084,3145
182555,3084,3145
182559,3052,3084
182560,3052,3084
182573,3052,3084
182574,3052,3084
182583,3084,3145
182584,3084,3145
182588,3084,3145
182589,3084,3145
182668,3084,3130
182669,3084,3130
182672,3084,3107
182673,3084,3107
182676,3084,3145
182678,3084,3145
182681,3084,3130
182689,3084,3145
182691,3084,3145
182694,3084,3130
182698,3084,3145
182699,3084,3145
182702,3084,3145
182704,3084,3145
182707,3084,3130
182712,3084,3145
182714,3084,3145
182717,3084,3130
182721,3084,3145
182722,3084,3145
182725,3084,3145
182726,3084,3145
182729,3084,3145
182731,3084,3145
182734,3084,3130
182738,3084,3145
182740,3084,3145
182743,3084,3130
182748,3084,3145
182749,3084,3145
182752,3084,3145
182754,3084,3145
182757,3084,3130
182761,3084,3145
182763,3084,3145
182766,3084,3130
182770,3084,3145
182772,3084,3145
182775,3084,3130
182779,3084,3145
182780,3084,3145
182783,3084,3145
182784,3084,3145
182787,3084,3145
182789,3084,3145
182792,3084,3130
182796,3084,3145
182797,3084,3145
182800,3084,3145
182801,3084,3145
182804,3084,3145
182805,3084,3145
182808,3084,3130
182809,3084,3130
182812,3084,3145
182814,3084,3145
182817,3084,3130
182821,3084,3145
182822,3084,3145
182825,3084,3130
182826,3084,3130
182829,3084,3145
182831,3084,3145
182834,3084,3130
182838,3084,3145
182839,3084,3145
182843,3084,3145
182844,3084,3145
182847,3084,3145
182848,3084,3145
182851,3084,3163
182853,3084,3163
182856,3084,3130
182861,3084,3163
182863,3084,3163
182866,3084,3130
182870,3012,3084
182872,3012,3084
